Genename	Up	targetlog2	TFlog2	Down	targetlog2	TFlog2	Predict	Label	
SOCS1	Up	0.454690733	0.295501243	Down	0.340559283	0.296051142	0	0	0
SOCS1	Up	1.38154696	-0.199753404	Down	0.826537403	-0.141000051	0	0	0
MYD88	Up	0.061431636	0.295501243	Down	0.070959338	0.296051142	0	0	0
MYD88	Up	0.286586587	-0.199753404	Down	-0.074367945	-0.141000051	0	0	0
CSF3	Up	0	0.295501243	Down	0.010699889	0.296051142	0	0	0
CSF3	Up	0	-0.199753404	Down	-0.036094767	-0.141000051	0	0	0
CTSS	Up	-0.284167031	0.295501243	Down	0.643033554	0.296051142	0	0	0
CTSS	Up	-0.741465315	-0.199753404	Down	1.157497742	-0.141000051	0	0	0
FOXO1	Up	0.054768047	0.295501243	Down	-0.127615265	0.296051142	0	1	1
FOXO1	Up	0.226294215	-0.199753404	Down	-0.288941995	-0.141000051	0	1	1
LY96	Up	0.017747341	0.295501243	Down	0.08709857	0.296051142	0	0	0
LY96	Up	-0.929458402	-0.199753404	Down	0.769916476	-0.141000051	0	0	0
SMARCE1	Up	-0.017710349	0.295501243	Down	0.134527698	0.296051142	0	0	0
SMARCE1	Up	0.362202561	-0.199753404	Down	-0.281402404	-0.141000051	0	0	0
STAT2	Up	-0.246010739	0.295501243	Down	0.499136059	0.296051142	0	1	1
STAT2	Up	-1.130706989	-0.199753404	Down	0.967959002	-0.141000051	0	1	1
APOE	Up	-0.437247461	0.295501243	Down	0.807112253	0.296051142	0	0	0
APOE	Up	-1.531244262	-0.199753404	Down	0.270344995	-0.141000051	0	0	0
TRAF2	Up	0.037552844	0.295501243	Down	0.019376393	0.296051142	0	1	1
TRAF2	Up	1.222085383	-0.199753404	Down	-0.90987845	-0.141000051	0	1	1
RELA	Up	0.014635285	0.295501243	Down	0.049396777	0.296051142	0	0	0
RELA	Up	0.189771478	-0.199753404	Down	-0.092439559	-0.141000051	0	0	0
APP	Up	-0.274988699	0.295501243	Down	0.456828443	0.296051142	0	1	1
APP	Up	-0.616930348	-0.199753404	Down	0.292345019	-0.141000051	0	1	1
SDHB	Up	0.147006292	0.295501243	Down	-0.50254768	0.296051142	0	1	1
SDHB	Up	0.518518928	-0.199753404	Down	-0.409357809	-0.141000051	0	1	1
SP1	Up	0.014397022	0.295501243	Down	0.122025653	0.296051142	0	0	0
SP1	Up	0.29283705	-0.199753404	Down	-0.593120022	-0.141000051	0	0	0
TAL1	Up	-0.63780853	0.295501243	Down	0.207450629	0.296051142	0	1	1
TAL1	Up	-0.398714669	-0.199753404	Down	0.043810503	-0.141000051	0	1	1
RIPK1	Up	0.005101617	0.295501243	Down	0.056910595	0.296051142	0	0	0
RIPK1	Up	0.009783846	-0.199753404	Down	-0.109097288	-0.141000051	0	0	0
CXCR3	Up	-0.110369225	0.295501243	Down	0.316962637	0.296051142	0	0	0
CXCR3	Up	-0.86165465	-0.199753404	Down	-0.546858814	-0.141000051	0	0	0
DECR1	Up	0.094306642	0.295501243	Down	0.022329187	0.296051142	0	0	0
DECR1	Up	-0.152647159	-0.199753404	Down	0.198880959	-0.141000051	0	0	0
SMARCC2	Up	-0.028757763	0.295501243	Down	0.150533402	0.296051142	0	0	0
SMARCC2	Up	-0.094224608	-0.199753404	Down	-0.15854741	-0.141000051	0	0	0
TNIP1	Up	0.07423703	0.295501243	Down	-0.241589208	0.296051142	0	1	1
TNIP1	Up	1.88204311	-0.199753404	Down	-0.835261487	-0.141000051	0	1	1
IFNA1	Up	0	0.295501243	Down	0	0.296051142	0	0	0
IFNA1	Up	0	-0.199753404	Down	0	-0.141000051	0	0	0
ISG20	Up	-0.265971175	0.295501243	Down	0.088819599	0.296051142	0	0	0
ISG20	Up	0.028904146	-0.199753404	Down	-0.023569366	-0.141000051	0	0	0
BRCA1	Up	0.093895874	0.295501243	Down	0.307271848	0.296051142	0	0	0
BRCA1	Up	0.554134393	-0.199753404	Down	-0.798117611	-0.141000051	0	0	0
NLRC5	Up	-0.357959163	0.295501243	Down	0.583775299	0.296051142	0	0	0
NLRC5	Up	-0.382167887	-0.199753404	Down	0.480536819	-0.141000051	0	0	0
IL1B	Up	-0.917280452	0.295501243	Down	0.00546476	0.296051142	0	0	0
IL1B	Up	-0.011711432	-0.199753404	Down	1.001307349	-0.141000051	0	0	0
TREM1	Up	1.053428038	0.295501243	Down	0.128239339	0.296051142	0	0	0
TREM1	Up	-2.532796082	-0.199753404	Down	3.104426204	-0.141000051	1	0	1
NOS3	Up	0.548049788	0.295501243	Down	0.006344626	0.296051142	0	0	0
NOS3	Up	0.01825193	-0.199753404	Down	0.02611879	-0.141000051	0	0	0
IRF6	Up	-1.509428089	0.295501243	Down	-0.026122425	0.296051142	0	0	0
IRF6	Up	-0.031159433	-0.199753404	Down	0	-0.141000051	0	0	0
MAFK	Up	-0.166701206	0.295501243	Down	-0.093143315	0.296051142	0	0	0
MAFK	Up	0.024226346	-0.199753404	Down	-0.000144328	-0.141000051	0	0	0
LTB	Up	0.343699133	0.295501243	Down	-0.273323665	0.296051142	0	0	0
LTB	Up	-0.275461223	-0.199753404	Down	0.090431066	-0.141000051	0	0	0
TNIP2	Up	0.155632827	0.295501243	Down	0.035979297	0.296051142	0	0	0
TNIP2	Up	0.571480202	-0.199753404	Down	-0.375603543	-0.141000051	0	0	0
RBPJ	Up	-0.166162087	0.295501243	Down	0.928764766	0.296051142	0	0	0
RBPJ	Up	-0.903424273	-0.199753404	Down	1.102262703	-0.141000051	0	0	0
ITPKB	Up	-0.018726565	0.295501243	Down	-0.049167005	0.296051142	0	0	0
ITPKB	Up	-1.286234782	-0.199753404	Down	0.638567132	-0.141000051	0	0	0
JAK2	Up	-0.035726335	0.295501243	Down	0.128016322	0.296051142	0	1	1
JAK2	Up	-0.242388793	-0.199753404	Down	0.483875613	-0.141000051	0	1	1
GZMB	Up	0	0.295501243	Down	0	0.296051142	0	0	0
GZMB	Up	0	-0.199753404	Down	0	-0.141000051	0	0	0
IL17F	Up	0	0.295501243	Down	0	0.296051142	0	0	0
IL17F	Up	0	-0.199753404	Down	-0.077830258	-0.141000051	0	0	0
NMI	Up	-0.294072867	0.295501243	Down	0.090262656	0.296051142	0	1	1
NMI	Up	-0.465069418	-0.199753404	Down	0.476496351	-0.141000051	0	1	1
WDTC1	Up	0.031113493	0.295501243	Down	-0.221572708	0.296051142	0	1	1
WDTC1	Up	0.568427787	-0.199753404	Down	-0.293529807	-0.141000051	0	1	1
REL	Up	-0.100905748	0.295501243	Down	-0.089591189	0.296051142	0	0	0
REL	Up	0.57541886	-0.199753404	Down	-0.700736565	-0.141000051	0	0	0
LEF1	Up	1.835569656	0.295501243	Down	-0.005013093	0.296051142	0	0	0
LEF1	Up	-0.003857204	-0.199753404	Down	0.005663895	-0.141000051	0	0	0
GATA3	Up	1.180729388	0.295501243	Down	0.080755012	0.296051142	0	0	0
GATA3	Up	0	-0.199753404	Down	-0.027131486	-0.141000051	0	0	0
MAPK3	Up	-0.103241038	0.295501243	Down	0.407475481	0.296051142	0	0	0
MAPK3	Up	-0.945607838	-0.199753404	Down	0.615641111	-0.141000051	0	0	0
CDKN2A	Up	-0.432634975	0.295501243	Down	0.010289492	0.296051142	0	0	0
CDKN2A	Up	-0.653026524	-0.199753404	Down	0.060730152	-0.141000051	0	0	0
FCGR2B	Up	-0.339916422	0.295501243	Down	0.468371876	0.296051142	0	1	1
FCGR2B	Up	-0.269495171	-0.199753404	Down	2.303010774	-0.141000051	0	1	1
SMAD7	Up	-0.115663251	0.295501243	Down	-0.221347222	0.296051142	0	0	0
SMAD7	Up	-0.683897838	-0.199753404	Down	0.100198801	-0.141000051	0	0	0
JUND	Up	0.580135951	0.295501243	Down	-0.232675873	0.296051142	0	0	0
JUND	Up	-0.188532627	-0.199753404	Down	0.601312054	-0.141000051	0	0	0
TLR2	Up	-0.053439256	0.295501243	Down	1.083291884	0.296051142	0	1	1
TLR2	Up	-0.681959789	-0.199753404	Down	1.105073051	-0.141000051	0	1	1
CDKN2C	Up	0.372210112	0.295501243	Down	0.283374718	0.296051142	0	0	0
CDKN2C	Up	-0.860187151	-0.199753404	Down	0.047533567	-0.141000051	0	0	0
CX3CR1	Up	-0.021629006	0.295501243	Down	0.084246865	0.296051142	0	1	1
CX3CR1	Up	-2.095064365	-0.199753404	Down	-1.921535127	-0.141000051	0	1	1
IL2	Up	0	0.295501243	Down	0	0.296051142	0	0	0
IL2	Up	0	-0.199753404	Down	0	-0.141000051	0	0	0
RIPK2	Up	0.225279354	0.295501243	Down	0.113431834	0.296051142	0	0	0
RIPK2	Up	0.069396158	-0.199753404	Down	0.281464584	-0.141000051	0	0	0
LTA	Up	2.313212814	0.295501243	Down	-0.134614602	0.296051142	0	0	0
LTA	Up	0.431224521	-0.199753404	Down	-0.212076578	-0.141000051	0	0	0
DDX58	Up	0.028842986	0.295501243	Down	0.260318629	0.296051142	0	0	0
DDX58	Up	0.222493008	-0.199753404	Down	0.296051489	-0.141000051	0	0	0
SMAD4	Up	-0.134966094	0.295501243	Down	0.157155412	0.296051142	0	0	0
SMAD4	Up	0.038022356	-0.199753404	Down	-0.126028666	-0.141000051	0	0	0
PTPN11	Up	0.001398678	0.295501243	Down	0.020385466	0.296051142	0	0	0
PTPN11	Up	0.189056876	-0.199753404	Down	-0.203826056	-0.141000051	0	0	0
NGF	Up	-1.641186534	0.295501243	Down	0.01210262	0.296051142	0	0	0
NGF	Up	-0.001119531	-0.199753404	Down	-0.022494232	-0.141000051	0	0	0
CCL20	Up	0	0.295501243	Down	0	0.296051142	0	0	0
CCL20	Up	0	-0.199753404	Down	0	-0.141000051	0	0	0
TNFRSF9	Up	0.098450402	0.295501243	Down	-0.516123624	0.296051142	0	1	1
TNFRSF9	Up	0.976629255	-0.199753404	Down	-0.827779536	-0.141000051	0	1	1
IL12RB1	Up	-0.111808684	0.295501243	Down	-0.158294839	0.296051142	0	0	0
IL12RB1	Up	0.161301046	-0.199753404	Down	0.231370111	-0.141000051	0	0	0
NFKBIB	Up	0.292931002	0.295501243	Down	0.061770799	0.296051142	0	0	0
NFKBIB	Up	0.143418629	-0.199753404	Down	-0.148004675	-0.141000051	0	0	0
AIRE	Up	0	0.295501243	Down	0	0.296051142	0	0	0
AIRE	Up	0	-0.199753404	Down	0	-0.141000051	0	0	0
FOSL2	Up	0.07953021	0.295501243	Down	-0.740463326	0.296051142	0	0	0
FOSL2	Up	2.776062254	-0.199753404	Down	-2.186191549	-0.141000051	0	0	0
CCL8	Up	0.387467606	0.295501243	Down	-0.003331091	0.296051142	0	0	0
CCL8	Up	-0.35553279	-0.199753404	Down	0	-0.141000051	0	0	0
EZH2	Up	-0.006328823	0.295501243	Down	0.319099629	0.296051142	0	0	0
EZH2	Up	0.118781756	-0.199753404	Down	-0.38415301	-0.141000051	0	0	0
CCL17	Up	0	0.295501243	Down	0.026094196	0.296051142	0	0	0
CCL17	Up	0	-0.199753404	Down	4.308327462	-0.141000051	1	0	1
MAP2K6	Up	0.097331277	0.295501243	Down	-0.114107866	0.296051142	0	0	0
MAP2K6	Up	0.368422267	-0.199753404	Down	-0.39057513	-0.141000051	0	0	0
JUN	Up	0.039314852	0.295501243	Down	-0.294700893	0.296051142	0	0	0
JUN	Up	-0.853511624	-0.199753404	Down	0.651146615	-0.141000051	0	0	0
FYN	Up	-0.055727408	0.295501243	Down	0.315705963	0.296051142	0	0	0
FYN	Up	-0.497128813	-0.199753404	Down	0.398655	-0.141000051	0	0	0
TNFSF10	Up	0.090157548	0.295501243	Down	0.196167255	0.296051142	0	0	0
TNFSF10	Up	-0.105626121	-0.199753404	Down	0.122878549	-0.141000051	0	0	0
TNFRSF4	Up	0.129682216	0.295501243	Down	-0.247899546	0.296051142	0	0	0
TNFRSF4	Up	0.332731005	-0.199753404	Down	-0.181668564	-0.141000051	0	0	0
TNFRSF10B	Up	-0.060709856	0.295501243	Down	0.134108559	0.296051142	0	0	0
TNFRSF10B	Up	0.383073475	-0.199753404	Down	0.314762676	-0.141000051	0	0	0
ITGAX	Up	0.061205005	0.295501243	Down	-0.069556049	0.296051142	0	0	0
ITGAX	Up	0.34547511	-0.199753404	Down	3.174071013	-0.141000051	1	0	1
KRAS	Up	-0.275435503	0.295501243	Down	0.445092504	0.296051142	0	0	0
KRAS	Up	-1.19661676	-0.199753404	Down	0.740646661	-0.141000051	0	0	0
RORC	Up	1.248864526	0.295501243	Down	-0.01720929	0.296051142	0	0	0
RORC	Up	0	-0.199753404	Down	0	-0.141000051	0	0	0
IL1F10	Up	0	0.295501243	Down	0	0.296051142	0	0	0
IL1F10	Up	0	-0.199753404	Down	0	-0.141000051	0	0	0
DNTT	Up	0	0.295501243	Down	0	0.296051142	0	0	0
DNTT	Up	0.018546868	-0.199753404	Down	-0.011711639	-0.141000051	0	0	0
JUNB	Up	0.521421449	0.295501243	Down	-0.116540398	0.296051142	0	1	1
JUNB	Up	1.848321266	-0.199753404	Down	-0.859849573	-0.141000051	0	1	1
PIAS4	Up	0.237645405	0.295501243	Down	0.032785581	0.296051142	0	0	0
PIAS4	Up	0.269284963	-0.199753404	Down	-0.140003257	-0.141000051	0	0	0
NOD1	Up	-0.011197708	0.295501243	Down	0.078446959	0.296051142	0	0	0
NOD1	Up	-0.283682458	-0.199753404	Down	0.398863559	-0.141000051	0	0	0
TNF	Up	-0.253861456	0.295501243	Down	1.040183264	0.296051142	0	1	1
TNF	Up	-1.162591078	-0.199753404	Down	1.255469542	-0.141000051	0	1	1
IL13	Up	0	0.295501243	Down	0	0.296051142	0	0	0
IL13	Up	0	-0.199753404	Down	0	-0.141000051	0	0	0
PSME1	Up	0.092397404	0.295501243	Down	0.111678503	0.296051142	0	0	0
PSME1	Up	-0.285482524	-0.199753404	Down	0.267395258	-0.141000051	0	0	0
EGR2	Up	-0.666980854	0.295501243	Down	0.008821321	0.296051142	0	0	0
EGR2	Up	1.08760439	-0.199753404	Down	1.899422154	-0.141000051	0	0	0
ZC3H12A	Up	0.231150729	0.295501243	Down	0.33545864	0.296051142	0	0	0
ZC3H12A	Up	0.179005823	-0.199753404	Down	0.650751981	-0.141000051	0	0	0
NLRP3	Up	-0.123802358	0.295501243	Down	0.604467685	0.296051142	0	0	0
NLRP3	Up	-1.930453845	-0.199753404	Down	1.897046991	-0.141000051	1	0	1
CEBPG	Up	-0.231968538	0.295501243	Down	0.192258887	0.296051142	0	0	0
CEBPG	Up	-0.470820701	-0.199753404	Down	0.182476552	-0.141000051	0	0	0
KIT	Up	-0.443970801	0.295501243	Down	-0.073533498	0.296051142	0	0	0
KIT	Up	-0.098938668	-0.199753404	Down	0.053257794	-0.141000051	0	0	0
GGT1	Up	1.256661104	0.295501243	Down	-0.030122914	0.296051142	0	0	0
GGT1	Up	-0.066384073	-0.199753404	Down	0	-0.141000051	0	0	0
KLF1	Up	-0.266389973	0.295501243	Down	0.008453315	0.296051142	0	0	0
KLF1	Up	0.024868249	-0.199753404	Down	-0.085495362	-0.141000051	0	0	0
HBEGF	Up	-0.083037197	0.295501243	Down	-0.64706178	0.296051142	0	0	0
HBEGF	Up	1.574564177	-0.199753404	Down	1.167756347	-0.141000051	0	0	0
MX2	Up	-0.492034159	0.295501243	Down	0.45287432	0.296051142	0	0	0
MX2	Up	-0.145018869	-0.199753404	Down	0.210937675	-0.141000051	0	0	0
MEFV	Up	-0.259380285	0.295501243	Down	0.645815667	0.296051142	0	0	0
MEFV	Up	1.086209944	-0.199753404	Down	-0.934175337	-0.141000051	0	0	0
ITGAM	Up	0.018954997	0.295501243	Down	0.42625234	0.296051142	0	1	1
ITGAM	Up	-1.081319086	-0.199753404	Down	1.754785975	-0.141000051	1	1	0
VAV1	Up	-0.097766788	0.295501243	Down	0.081589599	0.296051142	0	1	1
VAV1	Up	-0.817482993	-0.199753404	Down	0.567840189	-0.141000051	0	1	1
MLKL	Up	0.008174359	0.295501243	Down	0.11279328	0.296051142	0	0	0
MLKL	Up	-0.225632839	-0.199753404	Down	1.098091903	-0.141000051	0	0	0
IRF3	Up	0.216167513	0.295501243	Down	-0.099150296	0.296051142	0	0	0
IRF3	Up	0.162503348	-0.199753404	Down	-0.320021117	-0.141000051	0	0	0
CCND1	Up	-1.256894523	0.295501243	Down	0.79533269	0.296051142	0	0	0
CCND1	Up	-0.890763192	-0.199753404	Down	0.402137762	-0.141000051	0	0	0
UNC93B1	Up	-0.07987135	0.295501243	Down	0.45410682	0.296051142	0	1	1
UNC93B1	Up	-0.783640808	-0.199753404	Down	0.765978893	-0.141000051	0	1	1
MAP3K8	Up	-0.32319355	0.295501243	Down	0.256451003	0.296051142	0	0	0
MAP3K8	Up	-0.32746132	-0.199753404	Down	0.496673833	-0.141000051	0	0	0
TNFAIP2	Up	0.111265237	0.295501243	Down	0.451202403	0.296051142	0	0	0
TNFAIP2	Up	0.660130365	-0.199753404	Down	0.521401267	-0.141000051	0	0	0
RNASEL	Up	-0.539287419	0.295501243	Down	0.356667215	0.296051142	0	0	0
RNASEL	Up	-1.681484756	-0.199753404	Down	2.487592475	-0.141000051	1	0	1
CD19	Up	-1.969052286	0.295501243	Down	0	0.296051142	0	0	0
CD19	Up	-0.200371127	-0.199753404	Down	0.090404427	-0.141000051	0	0	0
MRC1	Up	-0.63585619	0.295501243	Down	0.348043692	0.296051142	0	1	1
MRC1	Up	-2.331848712	-0.199753404	Down	2.843311928	-0.141000051	1	1	0
TBK1	Up	0.001369151	0.295501243	Down	0.138312128	0.296051142	0	0	0
TBK1	Up	-0.496047746	-0.199753404	Down	0.130969055	-0.141000051	0	0	0
CXCL5	Up	-2.142811514	0.295501243	Down	0	0.296051142	0	0	0
CXCL5	Up	-0.005509113	-0.199753404	Down	1.565925744	-0.141000051	0	0	0
TNFSF9	Up	-0.143942416	0.295501243	Down	0.943984184	0.296051142	0	1	1
TNFSF9	Up	-1.41674938	-0.199753404	Down	1.412642749	-0.141000051	1	1	0
MMP13	Up	-0.716437392	0.295501243	Down	0.328011147	0.296051142	0	1	1
MMP13	Up	-0.960089205	-0.199753404	Down	4.294682383	-0.141000051	1	1	0
TRAF3	Up	0.019031476	0.295501243	Down	0.280856015	0.296051142	0	1	1
TRAF3	Up	0.994787684	-0.199753404	Down	-0.549293551	-0.141000051	0	1	1
STAT4	Up	-0.892437502	0.295501243	Down	0.085808953	0.296051142	0	1	1
STAT4	Up	-0.642925893	-0.199753404	Down	0.152390463	-0.141000051	0	1	1
MAP2K1	Up	0.127279706	0.295501243	Down	0.123796427	0.296051142	0	0	0
MAP2K1	Up	-0.266620845	-0.199753404	Down	-0.031035591	-0.141000051	0	0	0
CRP	Up	0	0.295501243	Down	0	0.296051142	0	0	0
CRP	Up	0	-0.199753404	Down	0	-0.141000051	0	0	0
GAPDH	Up	0.145151388	0.295501243	Down	0.025316905	0.296051142	0	0	0
GAPDH	Up	0.369512341	-0.199753404	Down	0.045001184	-0.141000051	0	0	0
CDK1	Up	0.010429301	0.295501243	Down	0.574188821	0.296051142	0	0	0
CDK1	Up	-0.077098403	-0.199753404	Down	-0.311505464	-0.141000051	0	0	0
ETV6	Up	0.146168592	0.295501243	Down	-0.044357501	0.296051142	0	0	0
ETV6	Up	0.069551599	-0.199753404	Down	0.039205775	-0.141000051	0	0	0
PMAIP1	Up	0.122319963	0.295501243	Down	-0.042588744	0.296051142	0	0	0
PMAIP1	Up	0.741149761	-0.199753404	Down	0.14441434	-0.141000051	0	0	0
NCOR2	Up	-0.072145557	0.295501243	Down	0.148333231	0.296051142	0	0	0
NCOR2	Up	-0.412446308	-0.199753404	Down	0.080969089	-0.141000051	0	0	0
HSP90AA1	Up	0.045139916	0.295501243	Down	-0.002463774	0.296051142	0	0	0
HSP90AA1	Up	0.891046291	-0.199753404	Down	-0.802613056	-0.141000051	0	0	0
MYC	Up	-0.1359612	0.295501243	Down	-0.23154345	0.296051142	0	0	0
MYC	Up	1.642820605	-0.199753404	Down	-0.888585377	-0.141000051	0	0	0
TLR4	Up	-0.280737017	0.295501243	Down	0.702261745	0.296051142	0	1	1
TLR4	Up	-1.171008093	-0.199753404	Down	2.151907599	-0.141000051	1	1	0
PECAM1	Up	0.346389425	0.295501243	Down	-0.043130039	0.296051142	0	0	0
PECAM1	Up	-0.023927197	-0.199753404	Down	0.039676624	-0.141000051	0	0	0
ESR1	Up	0.170695651	0.295501243	Down	0.044034927	0.296051142	0	0	0
ESR1	Up	-0.019161661	-0.199753404	Down	0.073316492	-0.141000051	0	0	0
SLAMF1	Up	-0.183323283	0.295501243	Down	0	0.296051142	0	1	1
SLAMF1	Up	-0.111254097	-0.199753404	Down	0.0288866	-0.141000051	0	1	1
SREBF1	Up	0.077967293	0.295501243	Down	-0.110245198	0.296051142	0	0	0
SREBF1	Up	-0.078749381	-0.199753404	Down	-0.103388545	-0.141000051	0	0	0
EP300	Up	-0.104489098	0.295501243	Down	0.040102931	0.296051142	0	0	0
EP300	Up	0.058860623	-0.199753404	Down	-0.312124165	-0.141000051	0	0	0
CEBPB	Up	0.252898456	0.295501243	Down	0.626393112	0.296051142	0	0	0
CEBPB	Up	-1.102352804	-0.199753404	Down	1.966186294	-0.141000051	1	0	1
SPP1	Up	-0.045301039	0.295501243	Down	-0.394118206	0.296051142	0	0	0
SPP1	Up	-2.367799848	-0.199753404	Down	1.063984137	-0.141000051	1	0	1
CCR3	Up	-0.245760813	0.295501243	Down	-0.381506494	0.296051142	0	0	0
CCR3	Up	0.796003581	-0.199753404	Down	-0.986143105	-0.141000051	0	0	0
BCL2L1	Up	-0.639807579	0.295501243	Down	0.405034531	0.296051142	0	1	1
BCL2L1	Up	-2.851846809	-0.199753404	Down	2.861385334	-0.141000051	1	1	0
SMARCB1	Up	-0.07034238	0.295501243	Down	-0.066339619	0.296051142	0	0	0
SMARCB1	Up	0.108568507	-0.199753404	Down	-0.043713641	-0.141000051	0	0	0
EGFR	Up	-0.011110818	0.295501243	Down	-0.314418697	0.296051142	0	1	1
EGFR	Up	0.340714809	-0.199753404	Down	-0.243652056	-0.141000051	0	1	1
KLF5	Up	-0.45210466	0.295501243	Down	-0.323183158	0.296051142	0	0	0
KLF5	Up	1.447844937	-0.199753404	Down	-1.533136273	-0.141000051	0	0	0
TIMP1	Up	0.072854055	0.295501243	Down	0.364949538	0.296051142	0	0	0
TIMP1	Up	-0.340583242	-0.199753404	Down	1.8599368	-0.141000051	0	0	0
KLF4	Up	0.450454227	0.295501243	Down	0.664137577	0.296051142	0	0	0
KLF4	Up	1.114807277	-0.199753404	Down	0.501291133	-0.141000051	0	0	0
TIRAP	Up	-0.15837466	0.295501243	Down	0.087650348	0.296051142	0	0	0
TIRAP	Up	0.054984543	-0.199753404	Down	-0.216601871	-0.141000051	0	0	0
VEGFA	Up	0.457412236	0.295501243	Down	-0.50274463	0.296051142	0	0	0
VEGFA	Up	0.071228436	-0.199753404	Down	-0.195981388	-0.141000051	0	0	0
PSMB8	Up	0.218146889	0.295501243	Down	-0.063953933	0.296051142	0	0	0
PSMB8	Up	-0.252973023	-0.199753404	Down	0.102846307	-0.141000051	0	0	0
IL27RA	Up	-0.080162836	0.295501243	Down	0.213497849	0.296051142	0	0	0
IL27RA	Up	0.161495777	-0.199753404	Down	0.137896597	-0.141000051	0	0	0
BIRC2	Up	0.368553272	0.295501243	Down	-0.178855515	0.296051142	0	1	1
BIRC2	Up	1.057111467	-0.199753404	Down	-0.902981439	-0.141000051	0	1	1
TOLLIP	Up	-0.088626411	0.295501243	Down	-0.061478071	0.296051142	0	0	0
TOLLIP	Up	-0.161968711	-0.199753404	Down	0.162137115	-0.141000051	0	0	0
TERT	Up	-0.314694724	0.295501243	Down	0.006429451	0.296051142	0	0	0
TERT	Up	0.101592169	-0.199753404	Down	-0.103908952	-0.141000051	0	0	0
DROSHA	Up	0.202344369	0.295501243	Down	-0.329652186	0.296051142	0	0	0
DROSHA	Up	0.819793688	-0.199753404	Down	-0.742913693	-0.141000051	0	0	0
PYCARD	Up	0.164474845	0.295501243	Down	0.259738132	0.296051142	0	1	1
PYCARD	Up	-0.206875458	-0.199753404	Down	1.102046995	-0.141000051	0	1	1
IFNA2	Up	0	0.295501243	Down	0	0.296051142	0	0	0
IFNA2	Up	0	-0.199753404	Down	0	-0.141000051	0	0	0
CDC42	Up	-0.012814281	0.295501243	Down	0.154777882	0.296051142	0	0	0
CDC42	Up	-0.417018499	-0.199753404	Down	0.159245066	-0.141000051	0	0	0
CDKN1A	Up	-0.032196978	0.295501243	Down	0.478257431	0.296051142	0	1	1
CDKN1A	Up	-1.09821826	-0.199753404	Down	1.63568465	-0.141000051	0	1	1
ACTG1	Up	-0.022093095	0.295501243	Down	-0.325827264	0.296051142	0	0	0
ACTG1	Up	-1.19623431	-0.199753404	Down	1.522001882	-0.141000051	0	0	0
IKBKG	Up	-0.152228851	0.295501243	Down	-0.098023373	0.296051142	0	1	1
IKBKG	Up	0.324147291	-0.199753404	Down	-0.220269501	-0.141000051	0	1	1
OAS2	Up	-0.322040545	0.295501243	Down	0.391576401	0.296051142	0	0	0
OAS2	Up	0.767620385	-0.199753404	Down	-0.324125482	-0.141000051	0	0	0
RAG1	Up	-0.578890062	0.295501243	Down	-0.009347172	0.296051142	0	0	0
RAG1	Up	-0.020081558	-0.199753404	Down	-0.0180425	-0.141000051	0	0	0
IFNAR1	Up	-0.145061405	0.295501243	Down	0.401050056	0.296051142	0	0	0
IFNAR1	Up	-0.028552572	-0.199753404	Down	0.22527657	-0.141000051	0	0	0
CD8A	Up	1.619520549	0.295501243	Down	0.014305472	0.296051142	0	0	0
CD8A	Up	-0.035558243	-0.199753404	Down	-0.006926303	-0.141000051	0	0	0
IL33	Up	0	0.295501243	Down	0	0.296051142	0	0	0
IL33	Up	0	-0.199753404	Down	0.134550637	-0.141000051	0	0	0
NLRC4	Up	-0.367445197	0.295501243	Down	0.738154523	0.296051142	0	0	0
NLRC4	Up	-0.451609175	-0.199753404	Down	0.165772068	-0.141000051	0	0	0
NFKB1	Up	0.010549406	0.295501243	Down	-0.005156725	0.296051142	0	0	0
NFKB1	Up	0.509399339	-0.199753404	Down	-0.189505124	-0.141000051	0	0	0
IL9	Up	0	0.295501243	Down	0	0.296051142	0	0	0
IL9	Up	0	-0.199753404	Down	0	-0.141000051	0	0	0
THBS1	Up	0.238073585	0.295501243	Down	0.239296341	0.296051142	0	0	0
THBS1	Up	2.517970494	-0.199753404	Down	-1.314633122	-0.141000051	0	0	0
CASP1	Up	0.068950073	0.295501243	Down	0.495258489	0.296051142	0	1	1
CASP1	Up	-1.034311351	-0.199753404	Down	0.595806904	-0.141000051	0	1	1
STUB1	Up	0.164545618	0.295501243	Down	-0.094395477	0.296051142	0	0	0
STUB1	Up	0.146093474	-0.199753404	Down	-0.157238242	-0.141000051	0	0	0
CXCL13	Up	1.902126166	0.295501243	Down	0.063958003	0.296051142	0	0	0
CXCL13	Up	0	-0.199753404	Down	0	-0.141000051	0	0	0
FAS	Up	-0.355814182	0.295501243	Down	0.74175088	0.296051142	0	0	0
FAS	Up	0.334865601	-0.199753404	Down	0.291627855	-0.141000051	0	0	0
FBXW7	Up	0.017740025	0.295501243	Down	-0.18089105	0.296051142	0	0	0
FBXW7	Up	-0.097723573	-0.199753404	Down	0.137679776	-0.141000051	0	0	0
ICAM1	Up	0.331788764	0.295501243	Down	0.250303232	0.296051142	0	0	0
ICAM1	Up	1.820046573	-0.199753404	Down	-0.389578977	-0.141000051	0	0	0
CD27	Up	0.497195245	0.295501243	Down	-0.391216437	0.296051142	0	0	0
CD27	Up	-0.001098776	-0.199753404	Down	-0.00122731	-0.141000051	0	0	0
LTBR	Up	0.155482573	0.295501243	Down	-0.018621978	0.296051142	0	0	0
LTBR	Up	-0.305949294	-0.199753404	Down	0.2331038	-0.141000051	0	0	0
